"","X","id","menina","branco","cidade_id","escola_id","prof_id","name_muni","pib","prof_nome","prof_exp","inf","trtGrp","sala_pequena","sala_professor_integral","nota"
"647",647,647,1,0,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,2,1,0,58.4595918233222
"648",648,648,0,0,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,2,1,0,55.5628742214057
"649",649,649,0,0,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,1,0,0,73.8294739545327
"650",650,650,1,1,9,"Fartura Do Piauí_3",133,"Fartura Do Piauí",4776.25290722364,"Haroldo Santos",8.71796310540477,5.50883055655879,2,1,0,55.7104441250578
"651",651,651,0,1,14,"São Lourenço Do Piauí_3",46,"São Lourenço Do Piauí",4633.46923739916,"Vitorino da Luz",18.0311831356148,6.31052772889975,3,0,1,68.0516568575007
"652",652,652,1,1,12,"Pajeú Do Piauí_4",32,"Pajeú Do Piauí",3905.61081179791,"Genésio Cavalcanti",16.4415810076643,3.66021920480037,1,0,0,54.4961232251814
"653",653,653,1,0,9,"Fartura Do Piauí_1",128,"Fartura Do Piauí",4776.25290722364,"Regina da Mota",13.8508804625565,4.38004030973914,3,0,1,43.5857681537437
"654",654,654,1,1,8,"Dom Inocêncio_4",127,"Dom Inocêncio",4110.47192881985,"Aramis Castro",14.9619007815093,6.89243675113251,3,0,1,67.9862956741641
"655",655,655,1,1,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,3,0,1,84.3009685456957
"656",656,656,1,0,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,1,0,0,45.9340991899154
"657",657,657,1,0,9,"Fartura Do Piauí_2",130,"Fartura Do Piauí",4776.25290722364,"Nicol Sales",20.4240059022297,3.05600120553119,2,1,0,60.4577069126745
"658",658,658,1,1,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,3,0,1,62.0465079952131
"659",659,659,1,0,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,1,0,0,72.8827943729463
"660",660,660,0,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,2,1,0,83.756408200945
"661",661,661,1,1,8,"Dom Inocêncio_2",122,"Dom Inocêncio",4110.47192881985,"Gladimira Ferreira",17.0421781410223,6.28903496023608,1,0,0,65.4000670885985
"662",662,662,0,0,3,"Brejo Do Piauí_2",82,"Brejo Do Piauí",3422.31586763709,"Russel Melo",23.3584772491682,2.9538563662512,2,1,0,76.6087767246583
"663",663,663,1,0,7,"Dirceu Arcoverde_4",118,"Dirceu Arcoverde",5229.34802253056,"Veci Mendes",-1.48148998984862,7.38042434614067,3,0,1,65.045986174449
"664",664,664,1,0,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,3,0,1,51.3756499726082
"665",665,665,1,0,15,"São Raimundo Nonato_3",54,"São Raimundo Nonato",5793.1325150633,"Eufrásio Ribeiro",22.4097591517827,7.3558175311566,1,0,0,44.4473776938285
"666",666,666,0,0,1,"Anísio De Abreu_1",2,"Anísio De Abreu",3732.89859734518,"Pitágoras Aragão",18.571854286462,6.65894605774353,3,0,1,62.9438504836485
"667",667,667,0,0,17,"Várzea Branca_3",68,"Várzea Branca",5149.20657941617,"Denise Vieira",10.7223245490219,8.56625305223999,3,0,1,64.3466028361983
"668",668,668,1,0,12,"Pajeú Do Piauí_1",26,"Pajeú Do Piauí",3905.61081179791,"Rosário Gonçalves",25.2518090756008,2.99624831112166,3,0,1,42.9622533398197
"669",669,669,1,0,14,"São Lourenço Do Piauí_3",45,"São Lourenço Do Piauí",4633.46923739916,"Giovani Pires",15.1831967787083,6.31052772889975,3,0,1,56.0934997160228
"670",670,670,1,1,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,3,0,1,70.23725511988
"671",671,671,1,1,12,"Pajeú Do Piauí_1",26,"Pajeú Do Piauí",3905.61081179791,"Rosário Gonçalves",25.2518090756008,2.99624831112166,2,1,0,87.5388752055376
"672",672,672,0,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,3,0,1,62.78839215067
"673",673,673,1,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,1,0,0,57.0889308982527
"674",674,674,1,1,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,3,0,1,45.4716874248992
"675",675,675,1,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,70.0738446123127
"676",676,676,1,1,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,3,0,1,73.9476715476203
"677",677,677,0,0,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,2,1,0,51.1132810501339
"678",678,678,0,0,9,"Fartura Do Piauí_1",129,"Fartura Do Piauí",4776.25290722364,"Ludovino Almeida",19.1879825008878,4.38004030973914,1,0,0,45.6550111892434
"679",679,679,1,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,81.5400565585475
"680",680,680,1,0,12,"Pajeú Do Piauí_3",29,"Pajeú Do Piauí",3905.61081179791,"Armelim Oliveira",17.3304408763364,1.93848008258541,3,0,1,48.4525350154828
"681",681,681,0,0,1,"Anísio De Abreu_3",6,"Anísio De Abreu",3732.89859734518,"Ferrer Farias",12.9344655500163,2.16808499275934,3,0,1,68.2863880645383
"682",682,682,0,0,12,"Pajeú Do Piauí_4",31,"Pajeú Do Piauí",3905.61081179791,"Nicol Moraes",15.6370915245334,3.66021920480037,3,0,1,50.4872862423483
"683",683,683,0,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,1,0,0,57.852054083849
"684",684,684,1,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,3,0,1,68.2602368067321
"685",685,685,0,1,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,2,1,0,72.5832592350957
"686",686,686,1,0,16,"Tamboril Do Piauí_3",61,"Tamboril Do Piauí",4790.74232599722,"Cid Martins",24.5073555698728,6.24021833784871,3,0,1,49.2518185666908
"687",687,687,0,0,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,2,1,0,69.4614339136812
"688",688,688,0,1,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,3,0,1,55.2869778899652
"689",689,689,1,0,9,"Fartura Do Piauí_2",131,"Fartura Do Piauí",4776.25290722364,"Marinei Fogaça",15.9602122449807,3.05600120553119,2,1,0,77.9005919728386
"690",690,690,1,0,2,"Bonfim Do Piauí_3",77,"Bonfim Do Piauí",5704.73948948163,"Heldemaro Alves",18.539237484754,1.31599744993037,2,1,0,74.2352611947778
"691",691,691,0,1,2,"Bonfim Do Piauí_1",73,"Bonfim Do Piauí",5704.73948948163,"Luciano Barbosa",13.8555780212009,5.22821058063544,2,1,0,74.1468773993414
"692",692,692,1,0,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,3,0,1,41.7215543705034
"693",693,693,1,1,14,"São Lourenço Do Piauí_4",48,"São Lourenço Do Piauí",4633.46923739916,"Inessa Nogueira",17.1809415697227,3.86409683432657,1,0,0,56.6546207067694
"694",694,694,1,1,3,"Brejo Do Piauí_2",83,"Brejo Do Piauí",3422.31586763709,"Selmira Araújo",16.0564802881256,2.9538563662512,2,1,0,78.1193004885439
"695",695,695,0,0,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,53.1983274273485
"696",696,696,0,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,2,1,0,54.8969702558088
"697",697,697,0,0,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,3,0,1,56.0577579181813
"698",698,698,0,1,10,"Guaribas_4",15,"Guaribas",4178.51090409028,"Dúbia Peixoto",15.2658887530543,6.10325091166179,3,0,1,49.3302784072825
"699",699,699,1,1,7,"Dirceu Arcoverde_4",118,"Dirceu Arcoverde",5229.34802253056,"Veci Mendes",-1.48148998984862,7.38042434614067,3,0,1,58.1607100434178
"700",700,700,1,0,4,"Canto Do Buriti_3",93,"Canto Do Buriti",4236.55979260193,"Rúbia Duarte",14.5796305464734,4.81312692415379,1,0,0,46.4269054966583
"701",701,701,1,1,9,"Fartura Do Piauí_1",128,"Fartura Do Piauí",4776.25290722364,"Regina da Mota",13.8508804625565,4.38004030973914,2,1,0,67.4089582821849
"702",702,702,1,0,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,2,1,0,70.8854449488938
"703",703,703,0,1,5,"Caracol_2",98,"Caracol",3785.55929827932,"Alcibíades Lima",17.8370825147115,3.92166196604778,1,0,0,62.3340275624001
"704",704,704,1,1,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,3,0,1,59.572968409429
"705",705,705,0,1,17,"Várzea Branca_1",64,"Várzea Branca",5149.20657941617,"Claudine Castro",17.7442402753488,4.77254351612335,2,1,0,100
"706",706,706,1,0,2,"Bonfim Do Piauí_1",73,"Bonfim Do Piauí",5704.73948948163,"Luciano Barbosa",13.8555780212009,5.22821058063544,1,0,0,77.3325513761874
"707",707,707,0,1,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,2,1,0,74.0873327478974
"708",708,708,1,1,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,1,0,0,68.5339919453831
"709",709,709,1,1,14,"São Lourenço Do Piauí_4",48,"São Lourenço Do Piauí",4633.46923739916,"Inessa Nogueira",17.1809415697227,3.86409683432657,2,1,0,100
"710",710,710,1,1,2,"Bonfim Do Piauí_1",72,"Bonfim Do Piauí",5704.73948948163,"Estefânia Barbosa",17.3940723152198,5.22821058063544,2,1,0,76.9842807968592
"711",711,711,0,1,16,"Tamboril Do Piauí_3",61,"Tamboril Do Piauí",4790.74232599722,"Cid Martins",24.5073555698728,6.24021833784871,3,0,1,67.820345602936
"712",712,712,0,1,17,"Várzea Branca_4",71,"Várzea Branca",5149.20657941617,"Mirza Alves",13.2442594176171,4.14534971985726,2,1,0,86.3559797481587
"713",713,713,0,0,13,"São Braz Do Piauí_1",34,"São Braz Do Piauí",3937.90914067858,"Queija da Rosa",15.9051089298679,3.51917686924285,3,0,1,56.1307033396755
"714",714,714,1,0,8,"Dom Inocêncio_1",121,"Dom Inocêncio",4110.47192881985,"Liara Rocha",14.3787347043176,2.9862234051959,2,1,0,70.5982785046064
"715",715,715,0,1,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,2,1,0,93.9030965270231
"716",716,716,1,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,2,1,0,97.4111992420747
"717",717,717,1,0,9,"Fartura Do Piauí_2",130,"Fartura Do Piauí",4776.25290722364,"Nicol Sales",20.4240059022297,3.05600120553119,1,0,0,62.3710473518683
"718",718,718,0,0,10,"Guaribas_4",16,"Guaribas",4178.51090409028,"Hermelinda Nascimento",22.0386679623253,6.10325091166179,3,0,1,55.104187289123
"719",719,719,0,0,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,1,0,0,46.8046631393566
"720",720,720,0,0,16,"Tamboril Do Piauí_2",58,"Tamboril Do Piauí",4790.74232599722,"Quim Mendes",16.511259855382,5.85686704600383,1,0,0,51.2567998425144
"721",721,721,0,1,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,2,1,0,73.3298488615333
"722",722,722,1,1,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,2,1,0,75.5961977537207
"723",723,723,0,0,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,2,1,0,58.6260160163348
"724",724,724,1,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,2,1,0,78.5931501195587
"725",725,725,1,0,12,"Pajeú Do Piauí_1",25,"Pajeú Do Piauí",3905.61081179791,"Hortênsia Fogaça",15.6089788789937,2.99624831112166,3,0,1,41.7964156714849
"726",726,726,1,1,3,"Brejo Do Piauí_1",80,"Brejo Do Piauí",3422.31586763709,"Alberta Lopes",20.5563148600226,3.38877322173036,3,0,1,60.5163195362317
"727",727,727,0,1,6,"Coronel José Dias_4",110,"Coronel José Dias",3999.82445163763,"Aldo Araújo",7.99981365137184,3.7293486817235,1,0,0,50.2843181038213
"728",728,728,0,0,10,"Guaribas_3",14,"Guaribas",4178.51090409028,"Edilaine Gomes",21.3317437820798,5.0149735580078,3,0,1,49.5821791235064
"729",729,729,1,1,1,"Anísio De Abreu_2",4,"Anísio De Abreu",3732.89859734518,"Orestes Almeida",10.7226484829027,6.10256133803298,2,1,0,77.9070530763076
"730",730,730,1,1,8,"Dom Inocêncio_4",127,"Dom Inocêncio",4110.47192881985,"Aramis Castro",14.9619007815093,6.89243675113251,3,0,1,53.3449787034726
"731",731,731,1,1,1,"Anísio De Abreu_2",3,"Anísio De Abreu",3732.89859734518,"Felisberto da Costa",15.6474668624735,6.10256133803298,3,0,1,75.9642939824286
"732",732,732,1,1,4,"Canto Do Buriti_3",93,"Canto Do Buriti",4236.55979260193,"Rúbia Duarte",14.5796305464734,4.81312692415379,1,0,0,44.2092073923114
"733",733,733,0,0,7,"Dirceu Arcoverde_1",112,"Dirceu Arcoverde",5229.34802253056,"Lucas Pereira",20.2135553812721,7.99711333599123,2,1,0,61.0715251042622
"734",734,734,0,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,2,1,0,71.9479289397984
"735",735,735,0,0,16,"Tamboril Do Piauí_1",57,"Tamboril Do Piauí",4790.74232599722,"Rosimere Pereira",15.4425008505274,4.21458534344643,3,0,1,64.7665854822801
"736",736,736,1,0,12,"Pajeú Do Piauí_2",28,"Pajeú Do Piauí",3905.61081179791,"Dioclécia Ramos",12.5623620734289,1.52640838862332,2,1,0,75.4956400485628
"737",737,737,1,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,77.2224401121783
"738",738,738,0,1,2,"Bonfim Do Piauí_1",73,"Bonfim Do Piauí",5704.73948948163,"Luciano Barbosa",13.8555780212009,5.22821058063544,2,1,0,86.4810454100281
"739",739,739,0,0,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,3,0,1,42.99192291061
"740",740,740,1,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,1,0,0,53.1685549788338
"741",741,741,0,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,2,1,0,71.9881472310097
"742",742,742,1,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,1,0,0,60.851636936578
"743",743,743,1,0,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,3,0,1,55.0306219894597
"744",744,744,1,1,3,"Brejo Do Piauí_4",87,"Brejo Do Piauí",3422.31586763709,"Jader Nunes",16.4297140783403,6.16904372214133,1,0,0,61.6472996125896
"745",745,745,1,1,13,"São Braz Do Piauí_2",35,"São Braz Do Piauí",3937.90914067858,"Cirlei Fogaça",16.4939291129576,3.06915814443172,1,0,0,57.5099460003373
"746",746,746,1,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,3,0,1,68.6437282567088
"747",747,747,0,1,17,"Várzea Branca_2",66,"Várzea Branca",5149.20657941617,"Aquino Silveira",5.37366472904942,5.13032284431646,1,0,0,39.9339175249154
"748",748,748,1,1,9,"Fartura Do Piauí_4",134,"Fartura Do Piauí",4776.25290722364,"Jacira da Luz",21.0770768762954,7.04881362834772,3,0,1,80.9698343174905
"749",749,749,1,1,3,"Brejo Do Piauí_2",83,"Brejo Do Piauí",3422.31586763709,"Selmira Araújo",16.0564802881256,2.9538563662512,1,0,0,69.7942817072294
"750",750,750,0,1,7,"Dirceu Arcoverde_4",118,"Dirceu Arcoverde",5229.34802253056,"Veci Mendes",-1.48148998984862,7.38042434614067,3,0,1,67.4844957618025
"751",751,751,0,1,14,"São Lourenço Do Piauí_3",46,"São Lourenço Do Piauí",4633.46923739916,"Vitorino da Luz",18.0311831356148,6.31052772889975,3,0,1,63.0858163777103
"752",752,752,0,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,72.7549313027667
"753",753,753,1,1,13,"São Braz Do Piauí_4",39,"São Braz Do Piauí",3937.90914067858,"Samuel Pires",17.1966427119187,2.42774477647433,3,0,1,57.4705496341023
"754",754,754,0,0,9,"Fartura Do Piauí_2",130,"Fartura Do Piauí",4776.25290722364,"Nicol Sales",20.4240059022297,3.05600120553119,2,1,0,73.1239946691918
"755",755,755,1,0,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,1,0,0,59.3390675795559
"756",756,756,1,1,8,"Dom Inocêncio_1",120,"Dom Inocêncio",4110.47192881985,"Verdi da Cunha",13.4364360685505,2.9862234051959,1,0,0,55.9580645608913
"757",757,757,1,0,3,"Brejo Do Piauí_1",80,"Brejo Do Piauí",3422.31586763709,"Alberta Lopes",20.5563148600226,3.38877322173036,2,1,0,75.5009168289594
"758",758,758,1,1,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,2,1,0,70.8109373864717
"759",759,759,0,1,7,"Dirceu Arcoverde_3",117,"Dirceu Arcoverde",5229.34802253056,"Infante Barbosa",8.38615409551445,4.30250034481812,1,0,0,71.453565367551
"760",760,760,0,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,62.7052517107037
"761",761,761,0,1,7,"Dirceu Arcoverde_2",114,"Dirceu Arcoverde",5229.34802253056,"Benvindo Viana",19.4297907025963,5.17095785922312,1,0,0,62.386525748188
"762",762,762,1,1,14,"São Lourenço Do Piauí_4",47,"São Lourenço Do Piauí",4633.46923739916,"Adruzilo Moreira",21.7281345900242,3.86409683432657,1,0,0,79.8330519030741
"763",763,763,1,0,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,1,0,0,51.2805257143139
"764",764,764,0,0,17,"Várzea Branca_2",66,"Várzea Branca",5149.20657941617,"Aquino Silveira",5.37366472904942,5.13032284431646,3,0,1,43.2076915233624
"765",765,765,1,0,6,"Coronel José Dias_2",107,"Coronel José Dias",3999.82445163763,"Abrão da Luz",11.078332136317,4.14461206831652,3,0,1,41.3656287991365
"766",766,766,1,0,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,1,0,0,71.3239297336033
"767",767,767,0,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,71.9592462607094
"768",768,768,0,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,56.2684057004873
"769",769,769,0,1,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,2,1,0,70.3207953930834
"770",770,770,0,1,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,2,1,0,76.8550274578083
"771",771,771,1,1,9,"Fartura Do Piauí_2",131,"Fartura Do Piauí",4776.25290722364,"Marinei Fogaça",15.9602122449807,3.05600120553119,2,1,0,66.7856369720052
"772",772,772,0,1,8,"Dom Inocêncio_2",122,"Dom Inocêncio",4110.47192881985,"Gladimira Ferreira",17.0421781410223,6.28903496023608,2,1,0,70.3021705391714
"773",773,773,1,0,3,"Brejo Do Piauí_4",86,"Brejo Do Piauí",3422.31586763709,"Junilvana Lima",9.21110629839347,6.16904372214133,3,0,1,56.7367274580408
"774",774,774,1,1,14,"São Lourenço Do Piauí_1",41,"São Lourenço Do Piauí",4633.46923739916,"Eliseu da Cunha",10.0931249521493,2.85075163420226,2,1,0,86.1501401888891
"775",775,775,1,0,4,"Canto Do Buriti_2",90,"Canto Do Buriti",4236.55979260193,"Eusébio Almeida",15.3649447929394,8.48047378158709,2,1,0,80.7128902412498
"776",776,776,0,0,4,"Canto Do Buriti_1",89,"Canto Do Buriti",4236.55979260193,"Juno Araújo",20.6076298574722,7.00057268058296,1,0,0,77.5400303657059
"777",777,777,1,0,9,"Fartura Do Piauí_4",134,"Fartura Do Piauí",4776.25290722364,"Jacira da Luz",21.0770768762954,7.04881362834772,2,1,0,80.2107173049055
"778",778,778,1,1,1,"Anísio De Abreu_1",2,"Anísio De Abreu",3732.89859734518,"Pitágoras Aragão",18.571854286462,6.65894605774353,3,0,1,54.3757319566322
"779",779,779,0,0,13,"São Braz Do Piauí_1",33,"São Braz Do Piauí",3937.90914067858,"Zuleica Barbosa",13.9868448852501,3.51917686924285,2,1,0,50.5989510115067
"780",780,780,0,1,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,2,1,0,95.2898841081816
"781",781,781,0,0,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,2,1,0,65.8159744547138
"782",782,782,1,0,12,"Pajeú Do Piauí_3",29,"Pajeú Do Piauí",3905.61081179791,"Armelim Oliveira",17.3304408763364,1.93848008258541,1,0,0,53.7599527758588
"783",783,783,1,0,7,"Dirceu Arcoverde_3",117,"Dirceu Arcoverde",5229.34802253056,"Infante Barbosa",8.38615409551445,4.30250034481812,2,1,0,58.2766783960782
"784",784,784,1,1,12,"Pajeú Do Piauí_4",32,"Pajeú Do Piauí",3905.61081179791,"Genésio Cavalcanti",16.4415810076643,3.66021920480037,1,0,0,64.0974986652394
"785",785,785,1,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,2,1,0,77.9104690893367
"786",786,786,0,0,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,2,1,0,53.2154843327161
"787",787,787,1,1,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,2,1,0,81.7321495271809
"788",788,788,1,1,12,"Pajeú Do Piauí_4",31,"Pajeú Do Piauí",3905.61081179791,"Nicol Moraes",15.6370915245334,3.66021920480037,3,0,1,64.3398612952537
"789",789,789,0,1,6,"Coronel José Dias_2",107,"Coronel José Dias",3999.82445163763,"Abrão da Luz",11.078332136317,4.14461206831652,3,0,1,60.5789178398718
"790",790,790,1,0,10,"Guaribas_1",10,"Guaribas",4178.51090409028,"Aniele Castro",30.0976726934037,3.21475862196924,2,1,0,84.6996665971317
"791",791,791,1,0,5,"Caracol_3",100,"Caracol",3785.55929827932,"Celso Aragão",9.07761273174509,5.81761028065809,1,0,0,51.7121731900058
"792",792,792,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,2,1,0,76.5385674721984
"793",793,793,1,0,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,2,1,0,62.5879667234421
"794",794,794,1,1,6,"Coronel José Dias_4",111,"Coronel José Dias",3999.82445163763,"Juliano Mendes",1.9034575666293,3.7293486817235,2,1,0,52.9199866834114
"795",795,795,1,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,2,1,0,90.2541652477663
"796",796,796,0,1,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,1,0,0,49.6410608903552
"797",797,797,1,0,13,"São Braz Do Piauí_1",34,"São Braz Do Piauí",3937.90914067858,"Queija da Rosa",15.9051089298679,3.51917686924285,3,0,1,65.5684548101039
"798",798,798,1,0,12,"Pajeú Do Piauí_3",30,"Pajeú Do Piauí",3905.61081179791,"Falco Melo",9.52770619375987,1.93848008258541,2,1,0,72.4082163908803
"799",799,799,1,1,6,"Coronel José Dias_3",109,"Coronel José Dias",3999.82445163763,"Fabrícia da Conceição",17.6026165273353,6.84518696185051,2,1,0,81.4759193346817
"800",800,800,1,1,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,1,0,0,68.7675445222493
"801",801,801,0,0,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,56.9817403101148
"802",802,802,1,0,8,"Dom Inocêncio_3",124,"Dom Inocêncio",4110.47192881985,"Zaíro Nunes",16.1350479225583,5.39694677603193,2,1,0,62.5082904586941
"803",803,803,1,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,2,1,0,65.4321796091414
"804",804,804,1,1,4,"Canto Do Buriti_1",89,"Canto Do Buriti",4236.55979260193,"Juno Araújo",20.6076298574722,7.00057268058296,3,0,1,56.9637424648
"805",805,805,1,0,2,"Bonfim Do Piauí_4",78,"Bonfim Do Piauí",5704.73948948163,"Max Fernandes",10.934035376168,5.00522569778429,3,0,1,54.7844142088264
"806",806,806,1,1,3,"Brejo Do Piauí_3",85,"Brejo Do Piauí",3422.31586763709,"Lucélia Moura",19.9996340621498,5.90653672949772,2,1,0,94.5973351059449
"807",807,807,0,1,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,3,0,1,43.0138273467616
